sampled_utc|timestamp|wan_name|metric_name|value
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:10|1777707550|spectrum|wanctl_arbitration_active_primary|1.0
